"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid"
"126","CH_CC","OG0005720","Ofaveolata010245","Ssiderea019442",-1.01992512009738,-1.3357132066082,"phosphatidate cytidylyltransferase activity","phosphatidate cytidylyltransferase activity","Lipid transport and metabolism","Lipid transport and metabolism"
"127","CH_CC","OG0005731","Ofaveolata026274","Ssiderea039599",-4.40298858586783,-1.118499701443,"nuclear protein 1","nuclear protein 1",NA,"Function Unknown"
"128","CH_CC","OG0005832","Ofaveolata025081","Ssiderea021447",1.25100176612806,3.01605928696696,"regulation of mRNA export from nucleus","regulation of mRNA export from nucleus",NA,"Function Unknown"
"129","CH_CC","OG0005900","Ofaveolata023634","Ssiderea050025",-1.94392258861708,1.28209283806745,"nonsense mediated mRNA decay factor","SMG6 nonsense mediated mRNA decay factor","RNA processing and modification","RNA processing and modification"
"130","CH_CC","OG0005958","Ofaveolata033491","Ssiderea058235",-1.08336653311949,1.86766347975143,"phosphatase, non-receptor type","phosphatase, non-receptor type","Signal transduction mechanisms","Signal transduction mechanisms"
"131","CH_CC","OG0005967","Ofaveolata031441","Ssiderea048793",-1.98325397065186,-10.5503672684561,"Solute carrier family 35","Solute carrier family 35","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"132","CH_CC","OG0005974","Ofaveolata027445","Ssiderea035532",2.68929706656794,-1.19658045323465,"glutamine biosynthetic process","glutamine biosynthetic process","Amino acid transport and metabolism","Amino acid transport and metabolism"
"133","CH_CC","OG0006010","Ofaveolata030528","Ssiderea037729",2.76278412106762,-3.6749080603235,"quinone binding","quinone binding","Energy production and conversion","Energy production and conversion"
"134","CH_CC","OG0006020","Ofaveolata030278","Ssiderea027537",-1.55045614460406,-6.25315851217837,"Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis","Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"135","CH_CC","OG0006039","Ofaveolata013634","Ssiderea000138",1.79726477216643,1.23790533196721,"Luc7-like protein 3","Luc7-like protein 3","RNA processing and modification","RNA processing and modification"
"136","CH_CC","OG0006049","Ofaveolata026524","Ssiderea021669",4.75482456926668,3.27914824429758,"N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"137","CH_CC","OG0006060","Ofaveolata022112","Ssiderea022925",-1.52566141348148,-1.44411808530973,NA,"TNFR/NGFR cysteine-rich region",NA,"Signal transduction mechanisms"
"138","CH_CC","OG0006063","Ofaveolata030283","Ssiderea027541",-14.2981846698353,-2.3570941335182,"negative regulation of glucocorticoid receptor signaling pathway","negative regulation of glucocorticoid receptor signaling pathway","",""
"139","CH_CC","OG0006103","Ofaveolata024578","Ssiderea005928",1.77986462450471,1.88992380078415,"lethal(3)malignant brain tumor-like protein","lethal(3)malignant brain tumor-like protein","Transcription","Transcription"
"140","CH_CC","OG0006119","Ofaveolata027201","Ssiderea035234",-1.40721058136003,2.29599637085655,"Belongs to the ammonium transporter (TC 2.A.49) family. Rh subfamily","Belongs to the ammonium transporter (TC 2.A.49) family. Rh subfamily","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"141","CH_CC","OG0006214","Ofaveolata009031","Ssiderea055050",5.57271557869427,4.37508864711288,"endoplasmic reticulum-plasma membrane tethering","endoplasmic reticulum-plasma membrane tethering",NA,"Function Unknown"
"142","CH_CC","OG0006224","Ofaveolata024652","Ssiderea017214",1.21745520166079,-1.28245890960159,"iron-sulfur cluster assembly","iron-sulfur cluster assembly",NA,"Function Unknown"
"143","CH_CC","OG0006254","Ofaveolata028859","Ssiderea014425",-1.60396699722644,-5.23142822558764,"Non-lysosomal glucosylceramidase that catalyzes the conversion of glucosylceramide to free glucose and ceramide","Non-lysosomal glucosylceramidase that catalyzes the conversion of glucosylceramide to free glucose and ceramide","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"144","CH_CC","OG0006285","Ofaveolata027055","Ssiderea042128",1.51016008938342,-1.51435415830404,"Myosin, light","Myosin, light","Cytoskeleton","Cytoskeleton"
"145","CH_CC","OG0006287","Ofaveolata028745","Ssiderea014562",-2.16573044678179,-1.09754580953285,"Zinc ion binding","Zinc ion binding","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"146","CH_CC","OG0006296","Ofaveolata003309","Ssiderea030049",-18.9772639307866,-6.14429538582946,"eukaryotic translation initiation factor","Initiation factor 5a","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"147","CH_CC","OG0006306","Ofaveolata004236","Ssiderea042869",-1.05785556056404,-1.36300031409398,"RNA recognition motif","glutamate dehydrogenase [NAD(P)+] activity","RNA processing and modification","Amino acid transport and metabolism"
"148","CH_CC","OG0006321","Ofaveolata010194","Ssiderea054850",12.3626032359784,-3.2007500724123,"Marginal zone B and","Marginal zone B and",NA,"Function Unknown"
"149","CH_CC","OG0006384","Ofaveolata025979","Ssiderea038966",-1.73187641940453,-6.73157860095075,"defense response to fungus","defense response to fungus","Cytoskeleton","Cytoskeleton"
"150","CH_CC","OG0006545","Ofaveolata007848","Ssiderea009129",2.09838183132969,2.2118431808244,"stress-induced-phosphoprotein 1","Stress-induced-phosphoprotein 1 (Hsp70 Hsp90-organizing protein)","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"151","CH_CC","OG0006565","Ofaveolata028768","Ssiderea027808",8.62137776474426,-1.04183443572143,"PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"152","CH_CC","OG0006571","Ofaveolata025070","Ssiderea021418",-1.13668741310493,-2.60549407061647,"positive regulation of NLRP3 inflammasome complex assembly","positive regulation of NLRP3 inflammasome complex assembly","RNA processing and modification","RNA processing and modification"
"153","CH_CC","OG0006586","Ofaveolata009927","Ssiderea036089",-1.25706913769738,-2.19560582673733,"microtubule motor activity","microtubule motor activity","Cytoskeleton","Cytoskeleton"
"154","CH_CC","OG0006629","Ofaveolata013088","Ssiderea001370",39.7246641892233,33.7754933420456,"calcium ion binding","Calcium ion binding","",""
"155","CH_CC","OG0006690","Ofaveolata020752","Ssiderea011613",-1.82584604041476,-2.29978949090475,"Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning"
"156","CH_CC","OG0006765","Ofaveolata032664","Ssiderea056251",-3.08651766772638,-4.38512507721468,"N-succinyltransferase activity","N-succinyltransferase activity","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"157","CH_CC","OG0006777","Ofaveolata033347","Ssiderea040273",-1.78425281810716,-2.08025248276805,"heterogeneous nuclear ribonucleoprotein","heterogeneous nuclear ribonucleoprotein","RNA processing and modification","RNA processing and modification"
"158","CH_CC","OG0006834","Ofaveolata000215","Ssiderea029727",-1.1341622687964,-1.57302953939652,"heme a metabolic process","heme a metabolic process","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"159","CH_CC","OG0006894","Ofaveolata033691","Ssiderea053633",-9.87085340744382,-3.07466656642733,NA,"Von Willebrand factor",NA,""
"160","CH_CC","OG0006974","Ofaveolata001972","Ssiderea050181",1.41092460007097,1.00187505011498,"cullin family protein binding","cullin family protein binding",NA,"Function Unknown"
"161","CH_CC","OG0006998","Ofaveolata002535","Ssiderea013109",-3.28026401272978,-7.28740080079167,"BCCT, betaine/carnitine/choline family transporter","BCCT, betaine/carnitine/choline family transporter","Cell wall/membrane/envelope biogenesis","Cell wall/membrane/envelope biogenesis"
"162","CH_CC","OG0007013","Ofaveolata017525","Ssiderea018525",-4.71459675201154,-3.88107106117869,"box H/ACA snoRNA 3'-end processing","box H/ACA snoRNA 3'-end processing","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"163","CH_CC","OG0007115","Ofaveolata026967","Ssiderea017954",4.63362492266783,2.08193713070482,"metal ion binding","RNA splicing","Translation, ribosomal structure and biogenesis","Function Unknown"
"164","CH_CC","OG0007204","Ofaveolata012672","Ssiderea000611",2.57155848164704,2.07534706387557,"V-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog","V-myc avian myelocytomatosis viral oncogene homolog","Transcription","Transcription"
"165","CH_CC","OG0007240","Ofaveolata014500","Ssiderea004426",-1.30718070679835,-1.60112273630853,"ribosomal protein L12","ribosomal protein L12","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"166","CH_CC","OG0007255","Ofaveolata015866","Ssiderea033759",-1.91481737574431,-2.72154096869914,NA,"semaphorin receptor binding",NA,"Signal transduction mechanisms"
"167","CH_CC","OG0007289","Ofaveolata021069","Ssiderea011779",-1.17925836956406,-1.11657491034784,"Lysosomal Pro-X","Lysosomal Pro-X","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"168","CH_CC","OG0007308","Ofaveolata029875","Ssiderea024105",-1.49648173660215,1.92309280128247,"spectrin binding","spectrin binding","Lipid transport and metabolism","Lipid transport and metabolism"
"169","CH_CC","OG0007322","Ofaveolata032657","Ssiderea052005",2.81191840622025,-1.92998516483198,"GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","Energy production and conversion","Energy production and conversion"
"170","CH_CC","OG0007324","Ofaveolata005802","Ssiderea045582",-6.69856402783811,-4.07610817561051,"N-glycan processing to lysosome","N-glycan processing to lysosome",NA,"Function Unknown"
"171","CH_CC","OG0007327","Ofaveolata010456","Ssiderea019516",-1.00051384178161,-7.71431466284941,"Belongs to the aldehyde dehydrogenase family","Belongs to the aldehyde dehydrogenase family","Energy production and conversion","Energy production and conversion"
"172","CH_CC","OG0007376","Ofaveolata013659","Ssiderea000169",-1.7209574692284,-2.5027685545065,"ribosomal large subunit assembly","ribosomal large subunit assembly","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"173","CH_CC","OG0007386","Ofaveolata023673","Ssiderea050109",-1.11019157243725,-2.61332242892608,"family with sequence similarity 57, member A","family with sequence similarity 57, member A","Signal transduction mechanisms","Signal transduction mechanisms"
"174","CH_CC","OG0007457","Ofaveolata007621","Ssiderea044343",1.85429749947105,-1.04609612455293,"mesenchymal-epithelial cell signaling involved in prostate gland development","Fibrinogen beta and gamma chains, C-terminal globular domain","Signal transduction mechanisms","Function Unknown"
"175","CH_CC","OG0007465","Ofaveolata002957","Ssiderea013007",-2.41029930356661,-1.05598859869178,"lipoprotein receptor-related protein","lipoprotein receptor-related protein","Signal transduction mechanisms","Signal transduction mechanisms"
"176","CH_CC","OG0007546","Ofaveolata010169","Ssiderea055795",3.17828561770497,-1.92420251958787,"dolichyl-phosphate-mannose-protein mannosyltransferase activity","dolichyl-phosphate-mannose-protein mannosyltransferase activity","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
